payment_id,employee_id,client_id,country_id,tax_rule_id,gross_pay,tax_amount,net_pay,currency,payment_date,status,compliance_status,started_at,completed_at
PAY004597,EMP004403,CLI001931,BR,REG000716,215046,51611,163435,BRL,2025-03-31,completed,Compliant,2025-03-31 00:00:00,2025-03-31 00:12:16
PAY004598,EMP001075,CLI002943,JP,REG001020,587613,0,587613,JPY,2024-07-15,completed,Compliant,2024-07-15 00:00:00,2024-07-15 00:32:47
PAY004599,EMP003141,CLI000248,IN,REG000270,614123,0,614123,INR,2023-10-15,failed,Non-Compliant,2023-10-15 00:00:00,
PAY004600,EMP002387,CLI003661,ZA,REG001993,163796,0,163796,ZAR,2024-10-20,pending,Non-Compliant,2024-10-20 00:00:00,
PAY004601,EMP000954,CLI001485,IN,REG000066,357408,78630,278778,INR,2023-06-26,completed,Compliant,2023-06-26 00:00:00,2023-06-26 01:44:25
PAY004602,EMP002159,CLI000816,FR,REG002370,907235,0,907235,EUR,2024-09-27,pending,Non-Compliant,2024-09-27 00:00:00,
PAY004603,EMP006299,CLI000360,BR,REG000656,272309,32677,239632,BRL,2023-06-14,pending,Non-Compliant,2023-06-14 00:00:00,
PAY004604,EMP006476,CLI003300,BR,REG002043,391776,47013,344763,BRL,2025-05-20,pending,Non-Compliant,2025-05-20 00:00:00,
PAY004605,EMP004218,CLI002990,CA,REG002537,754889,0,754889,CAD,2024-09-09,failed,Non-Compliant,2024-09-09 00:00:00,
PAY004606,EMP003785,CLI001612,IN,REG002284,264528,37034,227494,INR,2024-03-09,completed,Compliant,2024-03-09 00:00:00,2024-03-09 01:54:05
PAY004607,EMP000992,CLI000435,ZA,REG001993,314762,0,314762,ZAR,2024-12-31,completed,Compliant,2024-12-31 00:00:00,2024-12-31 01:58:34
PAY004608,EMP001259,CLI001632,AU,REG001501,114049,0,114049,AUD,2025-04-10,pending,Non-Compliant,2025-04-10 00:00:00,
PAY004609,EMP001037,CLI002862,US,REG002541,939857,206769,733088,USD,2023-07-24,completed,Compliant,2023-07-24 00:00:00,2023-07-24 01:25:14
PAY004610,EMP001265,CLI004984,IN,REG001398,694933,0,694933,INR,2024-02-28,completed,Compliant,2024-02-28 00:00:00,2024-02-28 01:53:35
PAY004611,EMP006665,CLI003532,DE,REG001247,768861,0,768861,EUR,2025-04-13,failed,Non-Compliant,2025-04-13 00:00:00,
PAY004612,EMP002455,CLI003824,ZA,REG001797,474115,128011,346104,ZAR,2024-04-28,failed,Non-Compliant,2024-04-28 00:00:00,
PAY004613,EMP003248,CLI000983,IN,REG001265,652623,163156,489467,INR,2023-08-10,pending,Non-Compliant,2023-08-10 00:00:00,
PAY004614,EMP002277,CLI000068,CA,REG000760,554525,0,554525,CAD,2024-12-06,failed,Non-Compliant,2024-12-06 00:00:00,
PAY004615,EMP000142,CLI003633,IN,REG000022,853202,0,853202,INR,2023-06-27,completed,Compliant,2023-06-27 00:00:00,2023-06-27 00:18:30
PAY004616,EMP002155,CLI004006,AU,REG000960,559522,0,559522,AUD,2024-02-22,pending,Non-Compliant,2024-02-22 00:00:00,
PAY004617,EMP005993,CLI001460,JP,REG000508,782133,0,782133,JPY,2025-04-01,completed,Compliant,2025-04-01 00:00:00,2025-04-01 00:33:24
PAY004618,EMP001560,CLI004441,IN,REG000922,392607,0,392607,INR,2024-06-17,completed,Compliant,2024-06-17 00:00:00,2024-06-17 01:28:29
PAY004619,EMP005650,CLI001347,ZA,REG001086,532793,0,532793,ZAR,2025-04-19,completed,Compliant,2025-04-19 00:00:00,2025-04-19 01:34:58
PAY004620,EMP005260,CLI000363,ZA,REG000679,748610,0,748610,ZAR,2023-11-10,completed,Compliant,2023-11-10 00:00:00,2023-11-10 00:36:37
PAY004621,EMP000947,CLI004045,AU,REG001663,206748,0,206748,AUD,2023-10-23,pending,Non-Compliant,2023-10-23 00:00:00,
PAY004622,EMP003316,CLI003453,CA,REG001813,585101,169679,415422,CAD,2024-05-21,pending,Non-Compliant,2024-05-21 00:00:00,
PAY004623,EMP006673,CLI000292,JP,REG002488,138070,0,138070,JPY,2024-06-18,completed,Compliant,2024-06-18 00:00:00,2024-06-18 01:20:16
PAY004624,EMP000155,CLI001004,UK,REG001793,177658,0,177658,GBP,2024-07-27,failed,Non-Compliant,2024-07-27 00:00:00,
PAY004625,EMP004339,CLI004983,US,REG002118,679709,0,679709,USD,2024-09-15,completed,Compliant,2024-09-15 00:00:00,2024-09-15 00:36:34
PAY004626,EMP006161,CLI001688,AU,REG001148,293722,0,293722,AUD,2024-06-24,failed,Non-Compliant,2024-06-24 00:00:00,
PAY004627,EMP002468,CLI002336,BR,REG002832,620108,93016,527092,BRL,2024-07-16,failed,Non-Compliant,2024-07-16 00:00:00,
PAY004628,EMP000459,CLI003185,ZA,REG000599,973468,0,973468,ZAR,2023-06-29,pending,Non-Compliant,2023-06-29 00:00:00,
PAY004629,EMP001845,CLI002847,IN,REG000462,973128,116775,856353,INR,2023-09-09,pending,Non-Compliant,2023-09-09 00:00:00,
PAY004630,EMP005188,CLI000154,DE,REG001730,573129,85969,487160,EUR,2025-02-24,failed,Non-Compliant,2025-02-24 00:00:00,
PAY004631,EMP004123,CLI002772,CA,REG002308,548449,0,548449,CAD,2024-05-23,pending,Non-Compliant,2024-05-23 00:00:00,
PAY004632,EMP003775,CLI004169,FR,REG001693,952239,0,952239,EUR,2024-08-14,completed,Compliant,2024-08-14 00:00:00,2024-08-14 00:30:10
PAY004633,EMP006244,CLI001112,US,REG001316,752132,255725,496407,USD,2024-11-11,failed,Non-Compliant,2024-11-11 00:00:00,
PAY004634,EMP001577,CLI002249,UK,REG002462,698768,0,698768,GBP,2024-04-07,completed,Compliant,2024-04-07 00:00:00,2024-04-07 01:07:16
PAY004635,EMP002098,CLI002618,AU,REG001865,939542,328840,610702,AUD,2023-10-24,failed,Non-Compliant,2023-10-24 00:00:00,
PAY004636,EMP000135,CLI004437,UK,REG000590,278236,0,278236,GBP,2024-07-23,failed,Non-Compliant,2024-07-23 00:00:00,
PAY004637,EMP000717,CLI002443,AU,REG001172,430182,0,430182,AUD,2023-07-31,failed,Non-Compliant,2023-07-31 00:00:00,
PAY004638,EMP006984,CLI001449,FR,REG000580,946893,236723,710170,EUR,2024-06-17,failed,Non-Compliant,2024-06-17 00:00:00,
PAY004639,EMP005047,CLI002647,DE,REG001109,955989,0,955989,EUR,2024-04-08,completed,Compliant,2024-04-08 00:00:00,2024-04-08 01:30:20
PAY004640,EMP003715,CLI003676,DE,REG000222,522942,94130,428812,EUR,2025-05-26,completed,Compliant,2025-05-26 00:00:00,2025-05-26 01:38:20
PAY004641,EMP002044,CLI000547,US,REG001350,694994,132049,562945,USD,2024-09-01,pending,Non-Compliant,2024-09-01 00:00:00,
PAY004642,EMP000386,CLI000362,ZA,REG001989,273333,0,273333,ZAR,2025-01-04,pending,Non-Compliant,2025-01-04 00:00:00,
PAY004643,EMP002834,CLI003984,CA,REG001407,843601,202464,641137,CAD,2024-05-02,failed,Non-Compliant,2024-05-02 00:00:00,
PAY004644,EMP000679,CLI000647,AU,REG000908,619843,241739,378104,AUD,2024-01-10,pending,Non-Compliant,2024-01-10 00:00:00,
PAY004645,EMP005136,CLI003179,BR,REG000193,240215,0,240215,BRL,2023-07-02,failed,Non-Compliant,2023-07-02 00:00:00,
PAY004646,EMP001351,CLI004897,AU,REG002538,382195,0,382195,AUD,2023-09-24,pending,Non-Compliant,2023-09-24 00:00:00,
PAY004647,EMP004960,CLI000180,ZA,REG002890,100238,0,100238,ZAR,2023-11-18,failed,Non-Compliant,2023-11-18 00:00:00,
PAY004648,EMP002463,CLI003180,ZA,REG000554,490290,0,490290,ZAR,2023-11-04,failed,Non-Compliant,2023-11-04 00:00:00,
PAY004649,EMP000087,CLI000821,BR,REG001855,462635,0,462635,BRL,2024-05-09,pending,Non-Compliant,2024-05-09 00:00:00,
PAY004650,EMP000695,CLI000712,ZA,REG002597,595586,0,595586,ZAR,2024-05-31,completed,Compliant,2024-05-31 00:00:00,2024-05-31 00:20:47
PAY004651,EMP005784,CLI003528,UK,REG000083,381891,0,381891,GBP,2024-12-25,pending,Non-Compliant,2024-12-25 00:00:00,
PAY004652,EMP002492,CLI001945,JP,REG001315,605880,0,605880,JPY,2023-10-24,pending,Non-Compliant,2023-10-24 00:00:00,
PAY004653,EMP000183,CLI001623,AU,REG002618,300891,0,300891,AUD,2024-10-18,pending,Non-Compliant,2024-10-18 00:00:00,
PAY004654,EMP005661,CLI001102,DE,REG001859,201596,0,201596,EUR,2024-12-12,completed,Compliant,2024-12-12 00:00:00,2024-12-12 00:35:51
PAY004655,EMP004109,CLI003311,AU,REG002028,185001,0,185001,AUD,2025-01-19,failed,Non-Compliant,2025-01-19 00:00:00,
PAY004656,EMP000983,CLI004468,CA,REG002285,682109,0,682109,CAD,2024-07-14,pending,Non-Compliant,2024-07-14 00:00:00,
PAY004657,EMP003538,CLI002251,BR,REG001100,911240,309822,601418,BRL,2023-09-04,pending,Non-Compliant,2023-09-04 00:00:00,
PAY004658,EMP006542,CLI001389,ZA,REG002749,942662,0,942662,ZAR,2023-06-28,pending,Non-Compliant,2023-06-28 00:00:00,
PAY004659,EMP001413,CLI004651,US,REG000124,828293,0,828293,USD,2024-11-10,pending,Non-Compliant,2024-11-10 00:00:00,
PAY004660,EMP006226,CLI004331,BR,REG000775,796382,0,796382,BRL,2023-12-27,pending,Non-Compliant,2023-12-27 00:00:00,
PAY004661,EMP006338,CLI002864,ZA,REG001180,109759,0,109759,ZAR,2024-06-01,completed,Compliant,2024-06-01 00:00:00,2024-06-01 01:37:10
PAY004662,EMP004380,CLI004520,JP,REG000310,732557,87907,644650,JPY,2023-12-19,failed,Non-Compliant,2023-12-19 00:00:00,
PAY004663,EMP006365,CLI002012,FR,REG002344,465144,130240,334904,EUR,2024-09-24,pending,Non-Compliant,2024-09-24 00:00:00,
PAY004664,EMP002080,CLI000321,IN,REG001519,187182,69257,117925,INR,2025-02-02,failed,Non-Compliant,2025-02-02 00:00:00,
PAY004665,EMP004152,CLI002377,CA,REG002498,858532,0,858532,CAD,2024-09-22,pending,Non-Compliant,2024-09-22 00:00:00,
PAY004666,EMP004567,CLI001527,DE,REG002649,929172,120792,808380,EUR,2024-03-27,completed,Compliant,2024-03-27 00:00:00,2024-03-27 01:47:53
PAY004667,EMP003609,CLI003624,US,REG000866,861097,137776,723321,USD,2023-09-08,pending,Non-Compliant,2023-09-08 00:00:00,
PAY004668,EMP004145,CLI004775,FR,REG001077,142375,0,142375,EUR,2024-03-18,pending,Non-Compliant,2024-03-18 00:00:00,
PAY004669,EMP006842,CLI004562,BR,REG000947,945770,312104,633666,BRL,2024-09-04,completed,Compliant,2024-09-04 00:00:00,2024-09-04 01:03:14
PAY004670,EMP000728,CLI004022,JP,REG002190,526446,0,526446,JPY,2024-08-20,failed,Non-Compliant,2024-08-20 00:00:00,
PAY004671,EMP003702,CLI001429,FR,REG000503,106090,0,106090,EUR,2025-01-21,completed,Compliant,2025-01-21 00:00:00,2025-01-21 00:38:26
PAY004672,EMP000436,CLI002616,JP,REG002836,493078,0,493078,JPY,2025-03-22,completed,Compliant,2025-03-22 00:00:00,2025-03-22 01:02:47
PAY004673,EMP003727,CLI004112,AU,REG001267,526353,0,526353,AUD,2023-06-05,completed,Compliant,2023-06-05 00:00:00,2023-06-05 01:15:55
PAY004674,EMP002228,CLI000125,UK,REG002722,116174,20911,95263,GBP,2025-04-23,completed,Compliant,2025-04-23 00:00:00,2025-04-23 00:13:05
PAY004675,EMP006767,CLI001380,BR,REG000501,314919,0,314919,BRL,2025-04-13,completed,Compliant,2025-04-13 00:00:00,2025-04-13 01:41:01
PAY004676,EMP005910,CLI004823,ZA,REG000569,842097,0,842097,ZAR,2024-09-23,pending,Non-Compliant,2024-09-23 00:00:00,
PAY004677,EMP000150,CLI002025,AU,REG001235,171720,0,171720,AUD,2024-04-26,completed,Compliant,2024-04-26 00:00:00,2024-04-26 01:28:50
PAY004678,EMP006837,CLI004575,US,REG002980,198049,0,198049,USD,2024-02-28,completed,Compliant,2024-02-28 00:00:00,2024-02-28 01:21:17
PAY004679,EMP005951,CLI004030,AU,REG000383,234996,30549,204447,AUD,2024-09-26,failed,Non-Compliant,2024-09-26 00:00:00,
PAY004680,EMP001206,CLI003672,CA,REG001290,324824,0,324824,CAD,2023-11-16,pending,Non-Compliant,2023-11-16 00:00:00,
PAY004681,EMP005821,CLI000618,DE,REG002047,390073,54610,335463,EUR,2025-01-12,pending,Non-Compliant,2025-01-12 00:00:00,
PAY004682,EMP004241,CLI000808,CA,REG001490,604788,133053,471735,CAD,2025-05-25,pending,Non-Compliant,2025-05-25 00:00:00,
PAY004683,EMP003058,CLI001690,UK,REG002819,845704,0,845704,GBP,2023-10-19,failed,Non-Compliant,2023-10-19 00:00:00,
PAY004684,EMP003253,CLI002535,IN,REG001682,784166,0,784166,INR,2025-04-29,failed,Non-Compliant,2025-04-29 00:00:00,
PAY004685,EMP003992,CLI000854,IN,REG000228,966428,0,966428,INR,2023-09-19,failed,Non-Compliant,2023-09-19 00:00:00,
PAY004686,EMP002387,CLI000972,ZA,REG002429,767918,0,767918,ZAR,2024-03-29,pending,Non-Compliant,2024-03-29 00:00:00,
PAY004687,EMP004941,CLI000122,BR,REG000929,705970,0,705970,BRL,2023-07-02,failed,Non-Compliant,2023-07-02 00:00:00,
PAY004688,EMP004185,CLI003079,JP,REG001323,948802,0,948802,JPY,2025-05-09,completed,Compliant,2025-05-09 00:00:00,2025-05-09 01:47:14
PAY004689,EMP002847,CLI004756,CA,REG002038,609907,0,609907,CAD,2023-06-16,completed,Compliant,2023-06-16 00:00:00,2023-06-16 01:06:57
PAY004690,EMP003101,CLI004753,IN,REG002888,222055,0,222055,INR,2023-07-12,completed,Compliant,2023-07-12 00:00:00,2023-07-12 00:51:58
PAY004691,EMP000968,CLI004641,IN,REG002108,861236,172247,688989,INR,2023-11-13,failed,Non-Compliant,2023-11-13 00:00:00,
PAY004692,EMP001292,CLI004115,UK,REG002314,706651,98931,607720,GBP,2023-05-27,pending,Non-Compliant,2023-05-27 00:00:00,
PAY004693,EMP006650,CLI002908,FR,REG002176,806272,0,806272,EUR,2023-10-31,failed,Non-Compliant,2023-10-31 00:00:00,
PAY004694,EMP003735,CLI003040,FR,REG001521,760002,0,760002,EUR,2025-05-08,failed,Non-Compliant,2025-05-08 00:00:00,
PAY004695,EMP006880,CLI002619,BR,REG002445,697247,257981,439266,BRL,2025-03-06,pending,Non-Compliant,2025-03-06 00:00:00,
PAY004696,EMP004918,CLI001752,US,REG002541,490317,107870,382447,USD,2024-05-15,pending,Non-Compliant,2024-05-15 00:00:00,
PAY004697,EMP005667,CLI003787,CA,REG002979,114107,0,114107,CAD,2025-05-09,failed,Non-Compliant,2025-05-09 00:00:00,
PAY004698,EMP002605,CLI004296,AU,REG000163,833467,91681,741786,AUD,2024-08-22,failed,Non-Compliant,2024-08-22 00:00:00,
PAY004699,EMP001090,CLI003890,JP,REG001165,757900,0,757900,JPY,2024-09-23,failed,Non-Compliant,2024-09-23 00:00:00,
PAY004700,EMP001925,CLI003830,JP,REG001323,314923,0,314923,JPY,2023-07-05,failed,Non-Compliant,2023-07-05 00:00:00,
PAY004701,EMP006326,CLI001439,ZA,REG001347,184002,20240,163762,ZAR,2024-11-04,failed,Non-Compliant,2024-11-04 00:00:00,
PAY004702,EMP003555,CLI002767,FR,REG002526,550098,0,550098,EUR,2024-10-25,failed,Non-Compliant,2024-10-25 00:00:00,
PAY004703,EMP003676,CLI004461,ZA,REG000250,321296,0,321296,ZAR,2024-03-25,pending,Non-Compliant,2024-03-25 00:00:00,
PAY004704,EMP003015,CLI002944,DE,REG001271,102719,15408,87311,EUR,2024-05-25,pending,Non-Compliant,2024-05-25 00:00:00,
PAY004705,EMP001273,CLI001721,JP,REG000437,995492,348422,647070,JPY,2024-04-15,pending,Non-Compliant,2024-04-15 00:00:00,
PAY004706,EMP001108,CLI004210,BR,REG000363,296069,0,296069,BRL,2024-06-11,completed,Compliant,2024-06-11 00:00:00,2024-06-11 01:18:46
PAY004707,EMP006538,CLI001371,CA,REG002111,604413,205500,398913,CAD,2023-11-11,failed,Non-Compliant,2023-11-11 00:00:00,
PAY004708,EMP006544,CLI000123,ZA,REG002956,572759,80186,492573,ZAR,2024-12-03,failed,Non-Compliant,2024-12-03 00:00:00,
PAY004709,EMP001346,CLI002838,JP,REG000982,690899,0,690899,JPY,2024-09-20,failed,Non-Compliant,2024-09-20 00:00:00,
PAY004710,EMP002733,CLI001785,ZA,REG002321,656647,256092,400555,ZAR,2024-08-07,pending,Non-Compliant,2024-08-07 00:00:00,
PAY004711,EMP000451,CLI004080,US,REG002710,583732,0,583732,USD,2024-03-25,failed,Non-Compliant,2024-03-25 00:00:00,
PAY004712,EMP006669,CLI004768,CA,REG000153,638609,249058,389551,CAD,2023-05-29,pending,Non-Compliant,2023-05-29 00:00:00,
PAY004713,EMP005944,CLI000083,ZA,REG000319,705077,0,705077,ZAR,2023-11-25,failed,Non-Compliant,2023-11-25 00:00:00,
PAY004714,EMP003419,CLI002832,FR,REG000642,716490,0,716490,EUR,2024-05-18,completed,Compliant,2024-05-18 00:00:00,2024-05-18 01:20:01
PAY004715,EMP006069,CLI000645,CA,REG001342,795637,103433,692204,CAD,2023-12-11,completed,Compliant,2023-12-11 00:00:00,2023-12-11 00:39:28
PAY004716,EMP004611,CLI003720,AU,REG002612,903620,253014,650606,AUD,2024-09-09,pending,Non-Compliant,2024-09-09 00:00:00,
PAY004717,EMP000025,CLI002336,ZA,REG002999,974417,214372,760045,ZAR,2023-10-11,failed,Non-Compliant,2023-10-11 00:00:00,
PAY004718,EMP004433,CLI003603,FR,REG001997,211641,69842,141799,EUR,2025-01-25,pending,Non-Compliant,2025-01-25 00:00:00,
PAY004719,EMP006180,CLI002590,DE,REG000814,648683,214065,434618,EUR,2024-12-21,pending,Non-Compliant,2024-12-21 00:00:00,
PAY004720,EMP006788,CLI001655,ZA,REG002721,315647,50504,265143,ZAR,2025-02-20,pending,Non-Compliant,2025-02-20 00:00:00,
PAY004721,EMP003461,CLI002053,BR,REG001942,872504,0,872504,BRL,2025-01-25,failed,Non-Compliant,2025-01-25 00:00:00,
PAY004722,EMP000854,CLI003209,CA,REG002015,668026,0,668026,CAD,2024-11-28,completed,Compliant,2024-11-28 00:00:00,2024-11-28 01:34:51
PAY004723,EMP003728,CLI004971,BR,REG000900,109752,34023,75729,BRL,2024-03-13,pending,Non-Compliant,2024-03-13 00:00:00,
PAY004724,EMP003108,CLI000465,DE,REG000831,698256,160599,537657,EUR,2024-11-18,failed,Non-Compliant,2024-11-18 00:00:00,
PAY004725,EMP000682,CLI003261,AU,REG001174,862455,0,862455,AUD,2023-10-13,completed,Compliant,2023-10-13 00:00:00,2023-10-13 00:48:26
PAY004726,EMP003472,CLI000627,ZA,REG002100,156722,0,156722,ZAR,2024-04-02,completed,Compliant,2024-04-02 00:00:00,2024-04-02 01:44:42
PAY004727,EMP004184,CLI002732,BR,REG002556,518290,0,518290,BRL,2024-07-08,completed,Compliant,2024-07-08 00:00:00,2024-07-08 00:06:49
PAY004728,EMP005863,CLI001300,FR,REG002940,821895,0,821895,EUR,2024-03-09,failed,Non-Compliant,2024-03-09 00:00:00,
PAY004729,EMP005868,CLI004224,FR,REG000262,828975,0,828975,EUR,2024-09-28,pending,Non-Compliant,2024-09-28 00:00:00,
PAY004730,EMP004982,CLI004548,BR,REG000092,255227,0,255227,BRL,2024-12-11,completed,Compliant,2024-12-11 00:00:00,2024-12-11 00:33:38
PAY004731,EMP004772,CLI002559,UK,REG002001,381862,0,381862,GBP,2025-04-14,completed,Compliant,2025-04-14 00:00:00,2025-04-14 00:27:45
PAY004732,EMP003152,CLI001949,BR,REG000574,180894,0,180894,BRL,2025-02-16,failed,Non-Compliant,2025-02-16 00:00:00,
PAY004733,EMP002419,CLI002103,BR,REG000501,909215,0,909215,BRL,2023-12-15,pending,Non-Compliant,2023-12-15 00:00:00,
PAY004734,EMP000720,CLI002829,ZA,REG001332,851874,0,851874,ZAR,2024-03-25,pending,Non-Compliant,2024-03-25 00:00:00,
PAY004735,EMP002983,CLI001501,AU,REG001455,177302,17730,159572,AUD,2024-04-09,pending,Non-Compliant,2024-04-09 00:00:00,
PAY004736,EMP002026,CLI000614,UK,REG001129,427759,0,427759,GBP,2024-10-26,pending,Non-Compliant,2024-10-26 00:00:00,
PAY004737,EMP003399,CLI002858,IN,REG001572,657729,0,657729,INR,2024-08-21,failed,Non-Compliant,2024-08-21 00:00:00,
PAY004738,EMP005372,CLI001608,IN,REG002223,274047,104138,169909,INR,2025-02-28,pending,Non-Compliant,2025-02-28 00:00:00,
PAY004739,EMP003128,CLI004169,UK,REG001074,561278,0,561278,GBP,2025-03-13,completed,Compliant,2025-03-13 00:00:00,2025-03-13 01:27:30
PAY004740,EMP003273,CLI002145,AU,REG001615,149054,0,149054,AUD,2024-06-21,completed,Compliant,2024-06-21 00:00:00,2024-06-21 01:52:51
PAY004741,EMP001710,CLI000011,US,REG001871,909374,0,909374,USD,2024-09-06,completed,Compliant,2024-09-06 00:00:00,2024-09-06 00:42:09
PAY004742,EMP000526,CLI003257,IN,REG000462,429303,51516,377787,INR,2023-11-06,pending,Non-Compliant,2023-11-06 00:00:00,
PAY004743,EMP002127,CLI003498,IN,REG002426,826359,206590,619769,INR,2024-06-16,completed,Compliant,2024-06-16 00:00:00,2024-06-16 01:20:14
PAY004744,EMP006915,CLI000811,FR,REG002413,556547,222619,333928,EUR,2024-12-23,pending,Non-Compliant,2024-12-23 00:00:00,
PAY004745,EMP006735,CLI002803,AU,REG001036,158056,0,158056,AUD,2025-05-26,pending,Non-Compliant,2025-05-26 00:00:00,
PAY004746,EMP001226,CLI003548,IN,REG001398,592802,0,592802,INR,2024-01-07,pending,Non-Compliant,2024-01-07 00:00:00,
PAY004747,EMP002250,CLI001770,US,REG000265,838473,209618,628855,USD,2025-04-11,failed,Non-Compliant,2025-04-11 00:00:00,
PAY004748,EMP002835,CLI002174,CA,REG000136,115579,0,115579,CAD,2024-06-06,failed,Non-Compliant,2024-06-06 00:00:00,
PAY004749,EMP001608,CLI004265,CA,REG001694,781198,242171,539027,CAD,2024-11-07,failed,Non-Compliant,2024-11-07 00:00:00,
PAY004750,EMP002271,CLI004903,FR,REG000219,944403,0,944403,EUR,2024-02-19,pending,Non-Compliant,2024-02-19 00:00:00,
PAY004751,EMP001256,CLI002981,IN,REG001291,758626,0,758626,INR,2024-05-04,failed,Non-Compliant,2024-05-04 00:00:00,
PAY004752,EMP000805,CLI000282,IN,REG001030,925807,0,925807,INR,2024-01-24,completed,Compliant,2024-01-24 00:00:00,2024-01-24 00:15:47
PAY004753,EMP002451,CLI002295,BR,REG000557,486336,97267,389069,BRL,2023-12-23,completed,Compliant,2023-12-23 00:00:00,2023-12-23 01:54:43
PAY004754,EMP006167,CLI003867,US,REG001377,338753,0,338753,USD,2023-08-29,failed,Non-Compliant,2023-08-29 00:00:00,
PAY004755,EMP005827,CLI000802,UK,REG000123,649010,220663,428347,GBP,2024-09-12,failed,Non-Compliant,2024-09-12 00:00:00,
PAY004756,EMP004717,CLI000398,IN,REG000844,115472,0,115472,INR,2024-07-21,failed,Non-Compliant,2024-07-21 00:00:00,
PAY004757,EMP004961,CLI001958,CA,REG000470,872942,104753,768189,CAD,2024-08-18,pending,Non-Compliant,2024-08-18 00:00:00,
PAY004758,EMP004641,CLI003203,BR,REG000763,319488,63898,255590,BRL,2023-06-12,failed,Non-Compliant,2023-06-12 00:00:00,
PAY004759,EMP001041,CLI001098,ZA,REG001484,997068,219355,777713,ZAR,2025-03-16,failed,Non-Compliant,2025-03-16 00:00:00,
PAY004760,EMP004525,CLI000980,BR,REG002286,540638,0,540638,BRL,2024-07-14,pending,Non-Compliant,2024-07-14 00:00:00,
PAY004761,EMP000910,CLI004701,AU,REG000833,363770,90942,272828,AUD,2024-02-21,failed,Non-Compliant,2024-02-21 00:00:00,
PAY004762,EMP006088,CLI001735,BR,REG000574,559776,0,559776,BRL,2024-04-21,completed,Compliant,2024-04-21 00:00:00,2024-04-21 01:30:49
PAY004763,EMP000021,CLI001957,JP,REG000175,255869,0,255869,JPY,2024-11-24,pending,Non-Compliant,2024-11-24 00:00:00,
PAY004764,EMP006210,CLI001392,ZA,REG002474,561102,0,561102,ZAR,2024-02-29,completed,Compliant,2024-02-29 00:00:00,2024-02-29 01:49:54
PAY004765,EMP002197,CLI004043,UK,REG001831,472993,0,472993,GBP,2024-04-23,completed,Compliant,2024-04-23 00:00:00,2024-04-23 01:11:03
PAY004766,EMP003687,CLI000064,DE,REG001930,713787,71379,642408,EUR,2023-06-23,completed,Compliant,2023-06-23 00:00:00,2023-06-23 01:11:19
PAY004767,EMP004025,CLI001223,DE,REG002963,185398,64889,120509,EUR,2025-04-22,completed,Compliant,2025-04-22 00:00:00,2025-04-22 00:22:02
PAY004768,EMP001942,CLI001006,JP,REG001341,393644,0,393644,JPY,2024-03-08,failed,Non-Compliant,2024-03-08 00:00:00,
PAY004769,EMP002039,CLI003058,ZA,REG001007,285633,0,285633,ZAR,2024-02-26,pending,Non-Compliant,2024-02-26 00:00:00,
PAY004770,EMP002025,CLI004451,FR,REG001770,250812,0,250812,EUR,2024-11-16,pending,Non-Compliant,2024-11-16 00:00:00,
